TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 5.383937, -2.0000002, -1.1576811
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 5.3968744, 0.0, 0.0
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 5.8702497, -2.0000002, -0.2050672
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 6.272188, -7.499995, 0.06499781
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 6.29825, -4.9999976, -1.4468602
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 5.508688, -1.5000002, -0.8795544
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 5.438312, -0.5, -0.2265346
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 6.068564, -7.9999948, 1.4241042
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 5.3885617, 0.0, 0.0
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 5.4632506, -0.5, -0.13066325
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 7.237751, -8.499996, -0.35874134
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 5.478812, -1.0000001, -0.4823752
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 5.538312, -1.5000002, -1.0726727
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 5.6278133, 0.0, 0.0
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 5.752063, -4.499998, -1.4676542
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 5.4760623, -0.5, -0.22815897
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 7.275001, -11.000006, 1.2334025
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 5.1793747, 0.0, 0.0
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 5.3729367, 0.0, 0.0
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 5.1924996, 0.0, 0.0
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 5.3979383, 0.0, 0.0
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 5.7165017, -3.9999983, -0.78430295
20.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 5.1724997, 0.0, 0.0
