TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.1881247, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.390625, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 7.111688, -7.9999948, 2.5935264
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.1848125, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.175625, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.882062, -0.5, -0.23321624
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.4375, 5.426, -0.5, -0.16576087
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.1870623, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 6.5150633, -2.0000002, -0.5245172
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.5196247, -1.0000001, -0.1675317
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.3843737, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.4286876, -0.5, -0.22349878
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.381249, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.6614385, -0.5, -0.147161
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.43475, -0.5, -0.2465877
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.2001243, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 4.986, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 5.1794376, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 6.113187, -2.9999993, -0.6329578
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.775377, -3.9999983, -0.2257115
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.5567484, -2.0000002, -0.44061393
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.7812505, -4.499998, 0.039463222
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.2193747, -0.5, -0.22194465
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.7211266, -1.0000001, -0.40858337
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.388749, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 5.5205626, -1.5000002, -0.4955496
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.3881254, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.381251, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.4375, 5.206437, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.4375, 5.382561, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.9327497, -0.5, -0.1790905
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.389063, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.4497495, -0.5, -0.22240122
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.879436, -5.9999967, 0.4336685
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.172748, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.3998747, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.1892486, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.378125, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.6604385, -0.5, -0.23858008
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.612938, -2.4999998, -0.29719216
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 6.0281253, -7.9999948, 1.3658569
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.392375, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.238, -0.5, -0.15704083
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 6.4879985, -2.0000002, -0.6022589
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 5.3965015, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 5.509499, -1.5000002, -0.5100571
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.2348742, -0.5, -0.2149606
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.475312, -3.4999988, -0.19367589
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.467564, -1.0000001, -0.26558083
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.3773756, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.480686, -1.0000001, -0.29889372
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 5.3839993, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.388249, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.606876, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 6.2671256, -4.9999976, -0.12500009
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.3891883, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.378125, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 5.6242495, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 6.5778117, -5.9999967, 1.0135827
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.4262495, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.3843727, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 5.3802505, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.4375, 5.4031262, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 5.8343735, -2.4999998, -0.6347848
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.448687, -0.5, -0.23775627
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.382438, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.663814, -2.9999993, -0.5406702
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 5.3749986, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.7561255, -1.5000002, -0.40255448
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.4838758, -1.0000001, -0.3999357
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.285437, -1.0000001, -0.38173062
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.431625, -0.5, -0.2069209
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.934812, -1.0000001, -0.3207907
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 5.3953743, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 6.775873, -8.499996, 1.36401
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 5.3847494, 0.0, 0.0
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 5.4721246, -1.0000001, -0.34502545
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 5.6708746, -0.5, -0.22487254
20.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 5.191625, 0.0, 0.0
