TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 5.182562, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 5.690065, -3.4999988, -1.0223604
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.2265, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.80025, -1.5000002, -0.41050452
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.725625, -1.0000001, -0.5732145
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 6.368624, -5.9999967, -0.29906753
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 5.366687, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.684687, -5.9999967, 0.7004893
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 5.384373, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 5.192812, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.3903127, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.3878126, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 5.410187, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 6.151439, -3.4999988, -0.3203493
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 5.3736253, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.185, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 4.9830637, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 5.3785625, -2.0000002, -0.8122966
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.3967505, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.558062, -1.5000002, -0.50918454
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 5.5260015, -1.5000002, -0.5445366
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 5.753876, -4.499998, -0.28826883
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.1693745, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 5.8308744, -2.4999998, -1.0300947
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 5.433001, -0.5, -0.2099314
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.4325004, -0.5, -0.32827625
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.4548125, -0.5, -0.15570046
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 5.9435625, -1.0000001, -0.61936975
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 5.8434997, -4.9999976, -0.4428074
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 7.296625, -5.9999967, -0.005488783
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 5.863437, -2.4999998, -0.69370663
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 5.7348123, -3.9999983, -0.79728925
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.4236875, -0.5, -0.3085165
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.3823743, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 5.647062, -5.499997, -0.37302205
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.855563, -5.499997, -0.5235869
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 5.192562, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.38125, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.3843746, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.4183116, -0.5, -0.19123667
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.598687, -2.4999998, -0.811538
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 5.4663754, -1.0000001, -0.49367502
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 5.5704994, -4.499998, -0.6659244
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.628749, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 6.53875, -8.499996, 0.80268943
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 5.3937497, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 5.2471886, -0.5, -0.34544146
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 5.276812, -1.0000001, -0.230444
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 5.3687487, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.396563, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.800124, -2.0000002, -0.7259188
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 5.3811855, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 6.3761873, -3.4999988, -0.846788
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 5.3956876, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 6.149875, -6.499996, -0.41849592
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 5.397561, 0.0, 0.0
20.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 5.403125, 0.0, 0.0
