TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 4.0, 0.1, 0.1, 0.8125, 11.017499, -15.500023, 2.7861528
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 5.677125, -3.4999988, -1.0552542
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 6.5163126, -2.4999998, -1.3877631
22.0, 0.025, 4.0, 0.1, 0.1, 0.875, 13.299376, -21.000044, 6.4168344
22.0, 0.025, 4.0, 0.1, 0.1, 0.875, 10.084498, -9.5, 0.35902545
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 9.588063, -12.00001, 1.9123396
22.0, 0.025, 4.0, 0.1, 0.1, 0.125, 5.415124, 0.0, 0.0
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 6.261124, -2.0000002, -1.143768
22.0, 0.025, 4.0, 0.1, 0.1, 1.0, 13.175, -15.000021, 1.8101879
22.0, 0.025, 4.0, 0.1, 0.1, 0.3125, 5.9833765, -1.5000002, -0.5532312
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 8.093751, -7.499995, -0.73893785
22.0, 0.025, 4.0, 0.1, 0.1, 0.6875, 10.862811, -13.500015, 1.8738726
22.0, 0.025, 4.0, 0.1, 0.1, 0.375, 5.957752, -6.9999957, 0.04067392
22.0, 0.025, 4.0, 0.1, 0.1, 0.375, 5.381001, 0.0, 0.0
22.0, 0.025, 4.0, 0.1, 0.1, 0.9375, 10.822939, -13.000013, 0.4614395
22.0, 0.025, 4.0, 0.1, 0.1, 0.6875, 8.730625, -10.000002, 0.78667367
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 12.064378, -17.000029, 4.911958
22.0, 0.025, 4.0, 0.1, 0.1, 0.4375, 5.847124, 0.0, 0.0
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 9.556062, -11.500008, 1.7446747
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 5.4960613, -1.0000001, -0.7379401
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 7.6642504, -4.9999976, -0.69951737
22.0, 0.025, 4.0, 0.1, 0.1, 0.8888889, 11.788336, -10.000002, 0.12860475
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 6.3436255, -2.9999993, -1.1901313
22.0, 0.025, 4.0, 0.1, 0.1, 0.4375, 6.1848125, -1.0000001, -0.40626097
22.0, 0.025, 4.0, 0.1, 0.1, 0.72727275, 10.930365, -9.5, 1.5159909
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 6.590625, -2.9999993, -1.59264
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 12.412503, -15.500023, 5.167049
22.0, 0.025, 4.0, 0.1, 0.1, 0.875, 11.343753, -16.500027, 6.0960927
22.0, 0.025, 4.0, 0.1, 0.1, 0.75, 13.379375, -8.999998, -1.0342394
22.0, 0.025, 4.0, 0.1, 0.1, 0.4375, 7.052999, -5.9999967, 0.15473935
22.0, 0.025, 4.0, 0.1, 0.1, 0.375, 7.2437487, -8.499996, 1.1393081
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 8.066312, -6.9999957, 0.12391146
22.0, 0.025, 4.0, 0.1, 0.1, 0.4375, 5.4357495, -0.5, -0.40172315
22.0, 0.025, 4.0, 0.1, 0.1, 0.8333333, 10.956001, -5.499997, -1.9338895
22.0, 0.025, 4.0, 0.1, 0.1, 0.75, 10.128501, -5.9999967, -1.4987833
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 9.644378, -9.5, 1.5118355
22.0, 0.025, 4.0, 0.1, 0.1, 0.75, 13.404999, -4.499998, -1.2006327
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 7.882999, -4.9999976, -1.0752689
22.0, 0.025, 4.0, 0.1, 0.1, 0.375, 6.570252, -2.9999993, -0.70915806
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 7.241377, -8.499996, 0.29785737
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 7.861124, -7.499995, 0.12514213
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 8.115188, -7.9999948, 0.32130766
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 7.6610003, -4.9999976, -1.2159863
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 5.5992484, -2.4999998, -1.0163482
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 7.2620015, -5.9999967, -1.4970412
22.0, 0.025, 4.0, 0.1, 0.1, 0.5555556, 9.080555, -7.499995, 0.3859492
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 9.830628, -15.000021, 3.393363
22.0, 0.025, 4.0, 0.1, 0.1, 0.4375, 10.254874, -14.500019, 3.3182578
22.0, 0.025, 4.0, 0.1, 0.1, 0.6875, 11.337504, -16.500027, 5.4146585
22.0, 0.025, 4.0, 0.1, 0.1, 0.7, 10.317202, -6.499996, -0.6499684
22.0, 0.025, 4.0, 0.1, 0.1, 0.6666667, 12.621834, -7.499995, -1.5299212
22.0, 0.025, 4.0, 0.1, 0.1, 0.6875, 6.8031254, -2.9999993, -1.213229
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 9.361249, -12.00001, 3.0993252
22.0, 0.025, 4.0, 0.1, 0.1, 0.4375, 6.4571867, -4.499998, -1.4434718
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 6.7400637, -4.9999976, -1.5146563
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 12.072375, -17.000029, 4.0617347
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 8.980874, -13.000013, 2.5122895
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 5.4058733, 0.0, 0.0
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 7.898125, -3.4999988, -1.4643967
22.0, 0.025, 4.0, 0.1, 0.1, 0.75, 10.670624, -14.000017, 4.7376804
22.0, 0.025, 4.0, 0.1, 0.1, 0.53333336, 11.979, -16.500027, 3.8222976
22.0, 0.025, 4.0, 0.1, 0.1, 0.625, 7.6225, -10.500004, 1.5474873
22.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 8.161125, -5.499997, -1.6925817
22.0, 0.025, 4.0, 0.1, 0.1, 0.6875, 10.985189, -15.000021, 2.8676722
22.0, 0.025, 4.0, 0.1, 0.1, 0.5, 7.21675, -4.9999976, -1.6322991
22.0, 0.025, 4.0, 0.1, 0.1, 0.25, 5.9485, -1.0000001, -0.80479443
