TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 3.0, 0.1, 0.1, 0.75, 11.011314, -15.500023, 4.358403
22.0, 0.025, 3.0, 0.1, 0.1, 0.375, 5.3894987, 0.0, 0.0
22.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 7.089811, -1.0000001, -0.5800841
22.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 10.013562, -11.500008, 1.6987189
22.0, 0.025, 3.0, 0.1, 0.1, 0.8125, 8.807501, -7.9999948, 0.5553936
22.0, 0.025, 3.0, 0.1, 0.1, 0.53846157, 10.177769, -11.000006, 2.3371491
22.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 9.166875, -12.500011, 3.4136202
22.0, 0.025, 3.0, 0.1, 0.1, 0.625, 10.285001, -6.9999957, -0.10009471
22.0, 0.025, 3.0, 0.1, 0.1, 0.4375, 9.941251, -12.500011, 2.7640226
22.0, 0.025, 3.0, 0.1, 0.1, 0.375, 7.386062, -4.499998, -0.78524655
22.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 6.8866262, -6.9999957, 1.0705172
22.0, 0.025, 3.0, 0.1, 0.1, 0.72727275, 10.559455, -9.5, 0.7200583
22.0, 0.025, 3.0, 0.1, 0.1, 0.5, 6.0382495, -4.9999976, -0.47562835
22.0, 0.025, 3.0, 0.1, 0.1, 0.8125, 10.62, -16.000025, 5.4983325
22.0, 0.025, 3.0, 0.1, 0.1, 0.5, 8.369874, -5.499997, -0.3877109
22.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 8.571877, -11.000006, 2.3721118
22.0, 0.025, 3.0, 0.1, 0.1, 0.625, 7.5899396, -4.499998, -0.6529519
22.0, 0.025, 3.0, 0.1, 0.1, 0.3125, 6.30875, 0.0, 0.0
22.0, 0.025, 3.0, 0.1, 0.1, 0.4375, 5.4729996, -1.0000001, -0.4957172
22.0, 0.025, 3.0, 0.1, 0.1, 0.5, 5.3964996, 0.0, 0.0
22.0, 0.025, 3.0, 0.1, 0.1, 0.75, 8.286874, -10.000002, 2.2927394
22.0, 0.025, 3.0, 0.1, 0.1, 0.8888889, 11.74389, -9.5, 0.9733076
22.0, 0.025, 3.0, 0.1, 0.1, 0.3125, 8.507375, -6.9999957, 0.10774688
22.0, 0.025, 3.0, 0.1, 0.1, 0.75, 12.009748, -13.500015, 5.1328745
22.0, 0.025, 3.0, 0.1, 0.1, 0.8, 10.583701, -8.499996, 1.5938866
22.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 8.701124, -6.499996, -0.38332534
22.0, 0.025, 3.0, 0.1, 0.1, 0.4375, 7.41775, -2.0000002, -0.50712305
22.0, 0.025, 3.0, 0.1, 0.1, 0.75, 11.539249, -16.000025, 6.6700935
