TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 3.0, 0.1, 0.1, 0.75, 11.089062, -16.000025, 4.7115064
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 8.888251, -12.00001, 3.7061203
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 12.515, -9.5, 0.6520828
25.0, 0.025, 3.0, 0.1, 0.1, 0.75, 12.102936, -17.50003, 5.0219793
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 11.018127, -15.500023, 5.251263
25.0, 0.025, 3.0, 0.1, 0.1, 0.5833333, 12.861335, -15.000021, 4.0207233
25.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 11.534498, -16.000025, 4.2839975
25.0, 0.025, 3.0, 0.1, 0.1, 0.3125, 6.3436856, -5.9999967, -0.09814794
25.0, 0.025, 3.0, 0.1, 0.1, 0.6923077, 8.212691, -7.9999948, 0.08077057
25.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 11.298875, -16.000025, 5.9616313
25.0, 0.025, 3.0, 0.1, 0.1, 0.5, 7.898124, -11.000006, 3.642859
25.0, 0.025, 3.0, 0.1, 0.1, 1.0, 12.093751, -9.5, 0.7200583
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 11.639626, -14.500019, 4.532571
25.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 9.677, -13.000013, 3.3843405
25.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 10.333939, -13.000013, 3.5627143
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 8.353625, -11.000006, 2.3721118
25.0, 0.025, 3.0, 0.1, 0.1, 0.8125, 11.294064, -16.000025, 5.54662
25.0, 0.025, 3.0, 0.1, 0.1, 0.8125, 12.261686, -19.000036, 7.330282
25.0, 0.025, 3.0, 0.1, 0.1, 0.8125, 10.873751, -16.500027, 6.2501817
25.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 11.430127, -14.500019, 3.799312
25.0, 0.025, 3.0, 0.1, 0.1, 0.73333335, 10.033535, -14.000017, 5.087835
25.0, 0.025, 3.0, 0.1, 0.1, 1.0, 12.099002, -11.500008, 2.0861053
25.0, 0.025, 3.0, 0.1, 0.1, 0.44444445, 13.777332, -15.000021, 5.6179547
25.0, 0.025, 3.0, 0.1, 0.1, 0.71428573, 12.876429, -8.999998, 1.4528575
25.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 10.516315, -15.000021, 5.268586
25.0, 0.025, 3.0, 0.1, 0.1, 0.75, 9.753688, -14.000017, 5.6652713
25.0, 0.025, 3.0, 0.1, 0.1, 0.375, 9.248125, -13.500015, 3.8158996
25.0, 0.025, 3.0, 0.1, 0.1, 0.875, 12.639311, -21.000044, 10.646333
25.0, 0.025, 3.0, 0.1, 0.1, 0.7777778, 13.1536665, -11.000006, 1.1504372
25.0, 0.025, 3.0, 0.1, 0.1, 1.0, 12.87325, -5.499997, -0.48746687
25.0, 0.025, 3.0, 0.1, 0.1, 0.5, 8.358439, -11.000006, 2.0597634
25.0, 0.025, 3.0, 0.1, 0.1, 0.6, 11.093301, -9.5, 1.5903714
25.0, 0.025, 3.0, 0.1, 0.1, 0.46153846, 9.228308, -10.000002, 3.3710146
25.0, 0.025, 3.0, 0.1, 0.1, 0.25, 8.760251, -13.000013, 5.7939396
25.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 10.358062, -13.000013, 2.4075978
25.0, 0.025, 3.0, 0.1, 0.1, 0.75, 11.332751, -16.500027, 5.1926255
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 9.772689, -14.000017, 3.899762
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 10.163002, -13.500015, 4.2795978
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 10.128751, -13.000013, 4.385485
25.0, 0.025, 3.0, 0.1, 0.1, 0.7692308, 11.191154, -12.500011, 2.8388526
25.0, 0.025, 3.0, 0.1, 0.1, 0.9166667, 12.574752, -15.000021, 3.7757177
25.0, 0.025, 3.0, 0.1, 0.1, 0.75, 7.675627, -11.000006, 2.6355343
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 9.701939, -13.500015, 4.444784
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 9.749313, -14.000017, 4.638173
25.0, 0.025, 3.0, 0.1, 0.1, 0.72727275, 13.043906, -16.000025, 5.9807034
25.0, 0.025, 3.0, 0.1, 0.1, 0.84615386, 10.845385, -12.00001, 2.529002
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 10.040375, -12.00001, 2.3203611
25.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 11.354252, -17.000029, 6.190865
25.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 10.995189, -18.000032, 6.869543
25.0, 0.025, 3.0, 0.1, 0.1, 0.6, 10.586001, -8.499996, 1.9288739
25.0, 0.025, 3.0, 0.1, 0.1, 0.8, 11.05033, -14.000017, 3.6929653
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 9.669188, -13.000013, 5.6691427
25.0, 0.025, 3.0, 0.1, 0.1, 0.5625, 10.294749, -15.000021, 4.392585
25.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 10.292002, -15.000021, 4.702518
25.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 11.7074995, -15.500023, 4.4038076
25.0, 0.025, 3.0, 0.1, 0.1, 0.4375, 6.0475616, -7.9999948, 0.9538332
25.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 9.3905, -12.500011, 4.7901354
25.0, 0.025, 3.0, 0.1, 0.1, 0.72727275, 13.070362, -13.500015, 2.393702
25.0, 0.025, 3.0, 0.1, 0.1, 0.6666667, 13.458333, -3.9999983, -0.7886373
25.0, 0.025, 3.0, 0.1, 0.1, 0.625, 8.984877, -13.000013, 3.7924035
25.0, 0.025, 3.0, 0.1, 0.1, 1.0, 12.130453, -11.500008, 3.782629
25.0, 0.025, 3.0, 0.1, 0.1, 0.75, 13.020187, -20.500042, 8.100506
25.0, 0.025, 3.0, 0.1, 0.1, 0.6875, 11.973628, -18.000032, 8.17546
25.0, 0.025, 3.0, 0.1, 0.1, 0.5, 9.222686, -13.000013, 3.3101916
25.0, 0.025, 3.0, 0.1, 0.1, 0.42857143, 8.917857, -4.499998, -0.52741486
25.0, 0.025, 3.0, 0.1, 0.1, 0.75, 7.805083, -7.9999948, 1.1139412
25.0, 0.025, 3.0, 0.1, 0.1, 0.6363636, 9.249274, -8.999998, 0.7272051
25.0, 0.025, 3.0, 0.1, 0.1, 0.8125, 9.490127, -13.500015, 3.802416
25.0, 0.025, 3.0, 0.1, 0.1, 0.64285713, 11.509286, -15.000021, 4.5794373
